1	0.5314999881200493
2	0.6759999848902225
3	1.010499977413565
4	0.8794999803416431
5	1.2614999718032778
6	1.9504999564029277
7	2.7329999389126898
8	3.2669999269768595
9	3.458999922685325
10	4.644499896187336
11	4.233999905362725
12	6.173499862011522
13	7.48949983259663
14	8.191999816894532
15	12.49549972070381
16	17.71799960397184
17	21.307499523740262
18	26.39449941003695
19	32.06899928320199
20	33.368999254144725
21	37.5769991600886
22	35.83949919892475
23	37.503499161731455
24	37.31299916598946
25	38.73549913419411
26	38.414499141369014
27	39.07599912658334
28	38.633499136473986
29	39.47949911756441
30	38.749999133870006
31	34.52449922831729
32	35.73649920122698
33	35.54049920560792
34	36.312499188352376
35	37.29149916647002
36	37.57049916023389
37	38.636499136406925
38	38.552499138284475
39	37.42649916345253
40	37.92549915229902
41	37.49249916197732
42	37.1149991704151
43	36.98249917337671
44	36.39349918654189
45	38.49149913964793
46	38.84499913174659
47	37.32899916563183
48	37.01449917266145
49	36.74749917862937
50	37.971499151270834
51	37.18249916890636
52	37.41149916378781
53	36.99749917304143
54	37.12549917018041
55	37.64649915853515
56	37.9499991517514
57	35.4654992072843
58	38.29849914396182
59	38.50649913931265
60	38.51799913905561
61	37.92399915233254
62	38.57349913781509
63	36.97849917346612
64	36.1264991925098
65	37.44149916311726
66	37.9229991523549
67	38.22849914552644
68	38.30099914390594
69	36.698999179713425
70	36.286999188922344
71	37.03899917211383
72	37.58799915984273
73	37.875499153416605
74	37.748999156244096
75	38.229499145504086
76	37.041499172057954
77	38.53349913870916
78	37.52999916113913
79	37.348499165195975
80	37.18349916888401
81	36.9884991732426
82	37.4359991632402
83	37.48249916220084
84	37.724499156791715
85	38.67349913557992
86	37.42199916355312
87	37.59449915969744
88	37.36449916483834
89	38.26149914478883
90	36.87349917581305
91	36.57949918238446
92	38.058999149315056
93	37.36399916484952
94	37.05249917181209
95	37.68399915769696
96	37.724499156791715
97	37.12999917007983
98	37.50299916174263
99	37.971499151270834
100	36.65799918062985
101	36.31999918818474
102	38.46749914018437
103	38.842999131791295
104	37.626499158982185
105	37.629999158903956
106	37.70699915718287
107	37.75149915618822
108	37.62699915897101
109	38.933499129768464
110	38.42799914106727
111	38.111999148130415
112	37.88949915310368
113	36.980499173421414
114	36.49249918432906
115	36.963499173801395
116	38.061999149248
117	38.552499138284475
118	38.09549914849922
